question,label
can a guitar be both acoustic and electric?,1
are liquor stores open on sunday in wv?,1
Which is the only Dick Tracy villain to appear three times ?,0
What is Mississippi 's state animal ?,0
Who betrayed Norway to the Nazis ?,0
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,0
Which comic strip was never turned into a Broadway musical ?,0
are there any states that allow smoking in restaurants?,1
is andrea still alive in the walking dead comic?,1
What was Edward Albee 's first full-length play ?,0
does the new directions win nationals season 3?,1
is a game of thrones the first book?,1
What character did Tex Avery first create upon arriving at MGM ?,0
How many oceans are there and name them ?,0
How does hair curl ?,0
What is the origin of the word `` amen '' ?,0
What is a technique popularly used to detect birth defects ?,0
What are the three winter months in the southern hemisphere ?,0
What does 7847+5943 equal ?,0
the energy from nuclear fusion is produced by the conversion of mass to energy?,1
do homologous chromosomes carry information for the same traits?,1
What is the largest city in Texas ?,0
is there a national curriculum in the us?,1
is the letter the cup size in a bra?,1
Which of the following celebrities was not born in Philadelphia ?,0
What function does a community 's water tower serve ?,0
is there a lift in the empire state building?,1
"Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?",0
What actor first portrayed James Bond ?,0
is grey's anatomy actually filmed in a hospital?,1
Who made the rotary engine automobile ?,0
"Who sent the brief message `` I came , I saw , I conquered '' ?",0
is a fixed asset a non current asset?,1
What English explorer discovered and named Virginia ?,0
What 's the highest hand in straight poker ?,0
does the period of a pendulum depend on the initial angle?,1
How do you solve `` Rubik 's Cube '' ?,0
What is the world 's best selling cookie ?,0
Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?,0
Name a civil war battlefield .,0
What is a society ruled by elders ?,0
are there still any world war 2 veterans alive?,1
What is the fastest-growing comic strip of all time ?,0
Where is the world 's most active volcano located ?,0
Which mayonnaise refers to itself as `` real '' mayonnaise ?,0
"Why was Washington , DC originally called District of Columbia ?",0
Why is Indiglo called Indiglo ?,0
What does the policeman become in the Canadian edition of Monopoly ?,0
is there such a thing as a 1000 dollar bill?,1
can i use xbox 360 games on xbox one?,1
What South Vietnamese president was assassinated by his generals in 1963 ?,0
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,0
How many Stradivarius violins were ever made ?,0
What is IOC an abbreviation of ?,0
can too much beta carotene turn you orange?,1
What is Jimmy Olsen 's full name ?,0
What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?,0
What is an isthmus ?,0
is there such a thing as a four leaf clover?,1
does any other country have daylight savings time?,1
is the us open always played on the same course?,1
does pete campbell find out he has a son?,1
can off duty cops carry guns in other states?,1
does lori die in the walking dead comics?,1
has any nfl team played the superbowl at home?,1
The Shea & Gould law firm had an office in L.A. for how many years ?,0
international organization is the product of the bretton woods conference?,1
What is the name of the Islamic counterpart to the Red Cross ?,0
What state does Martha Stewart live in ?,0
What is the origin of the word `` sideburns '' ?,0
What city has a newspaper called The Plain Dealer ?,0
is root mean square error the same as standard deviation?,1
is the anglican church the same as the church of england?,1
What is the average time to kiss somene ?,0
Why are there Braille things on the ATM machines that people drive through ?,0
is all of rick and morty season 3 out?,1
What color are the castellated walls of the Kremlin ?,0
is xbox one s backwards compatible with 360 games?,1
In what year did Thatcher become prime minister ?,0
does the country get to keep the world cup trophy?,1
do they use salt on the roads in pennsylvania?,1
can you take a skunk's stinker out?,1
are any members of the von trapp family still alive?,1
What is the real name of disc jockey `` Wolfman Jack '' ?,0
did jamie live in a walk to remember?,1
What is the most expensive car in the world ?,0
What African country was founded by freed American slaves in 1847 ?,0
can a member of the supreme court be removed?,1
What was the first Gilbert and Sullivan opera ?,0
is a red stag bigger than an elk?,1
is the cowboy bebop movie after the series?,1
How many zip codes are there in the U.S. ?,0
Who received the Will Rogers Award in 1989 ?,0
What American League baseball team 's worst finish between 1926 and 1964 was fourth ?,0
"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",0
Where is Ayer 's rock ?,0
do itv pay the fines on judge rinder?,1
"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",0
can you breed a zebra and a horse?,1
will there be a 13th season of criminal minds?,1
What court does Bob Woodward describe in The Brethren ?,0
do you have to pay for a warning ticket?,1
"What U.S. vice-president once declared : `` If you 've seen one slum , you 've seen them all '' ?",0
is there a such thing as teacup pigs?,1
hurricane season starts in spring true or false?,1
is there a follow up movie to the golden compass?,1
does everyone in africa speak the same language?,1
is an inspector calls set in the victorian era?,1
What 's bottled in jeroboams ?,0
was the man from snowy river filmed in australia?,1
What is the history of the soft drink Mr. Pibb ?,0
What does the `` blue ribbon '' stand for ?,0
What tale has the moral : `` He who wants everything gets nothing '' ?,0
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",0
Name the country of giants twelve times the size of man in `` Gulliver 's Travels . '',0
What are the medical purposes of `` clitoridectomy '' ?,0
do they celebrate cinco de mayo in canada?,1
Which cats pursued Tweety Pie in his first cartoon appearance ?,0
What non-mechanical sport achieves the highest speeds ?,0
is a mare's leg considered a pistol?,1
does every country have an embassy in the us?,1
How many people were executed for Abraham Lincoln 's assassination ?,0
How many people did Randy Steven Craft murder ?,0
is entourage based on mark wahlberg's life?,1
What is Spumante ?,0
is it legal in japan to marry your cousin?,1
is st martin and st maarten the same island?,1
is it bad to bite the skin off your fingers?,1
can a person hold more than two citizenships?,1
Where is the Bulls basketball team based ?,0
Who won a Pulitzer Prize for his novel The Caine Mutiny ?,0
What tragedy befell the city of Dogtown in 1899 ?,0
will there be a new season of star trek discovery?,1
can a state law overrule a federal law?,1
does ford still have a stake in mazda?,1
How many watts make a kilowatt ?,0
are tickets and boarding passes the same thing?,1
is a sacrifice fly counted as an at bat?,1
did han solo and princess leia get married?,1
Who is the Greek God of the Sea ?,0
does the uk have a pledge of allegiance?,1
How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?,0
Where is the world championship sled dog race held each February ?,0
do you have to have two license plates in ontario?,1
What is a fear of cholera ?,0
How many colonies did Germany get to keep after World War I ?,0
Why is black the color of mourning in the West ?,0
What is the most radioactive food ?,0
"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?",0
is barcelona on the south coast of spain?,1
What is the weakest bone in the body ?,0
are all the world cup stadiums in russia?,1
Why are eggs supposed to be stored small end down ?,0
has ecuador ever been in the world cup?,1
is ranch dressing the same as ranch dip?,1
What century does Captain Video live in ?,0
is there any chi chi's still open?,1
can a dog die from a centipede bite?,1
does dr house die in the last episode?,1
What are John C. Calhoun and Henry Clay known as ?,0
What is the difference between college and graduate school ?,0
What predators exist on Antarctica ?,0
How many presidents have died on the 4th of July ?,0
is the entire coast of panama is in the pacific ocean?,1
is texting while driving illegal in every state?,1
What kind of file has the extension .dbf ?,0
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,0
was annapolis ever the capital of the us?,1
has a solar flare ever knocked out power?,1
is michael jordan sole owner of the hornets?,1
is the law hill in dundee a volcano?,1
Who invented basketball ?,0
is there such thing as a black card?,1
What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?,0
Who was the prophet of the Jewish people ?,0
Who won the rugby world cup in ?,0
does xbox 360 games work on xbox one s?,1
How do you determine heating requirements for your home ?,0
Who 's played the most games for the New York Yankees ?,0
is a vp an officer of a company?,1
Which thrilled taste buds first - Snickers or 3 Musketeers ?,0
What are the Arabic Numerals from 1 to 10 ?,0
What is goulash ?,0
is polygamy legal in the united states today?,1
Where did marijuana come from ?,0
In what movie is the number nine found in the title ?,0
the largest cargo air freighter in the world is made by boeing?,1
did the atlanta braves ever win the world series?,1
What disease is transmitted by the Anopheles mosquito ?,0
does a jury have to be unanimous uk?,1
can the xbox one x play xbox 360 games?,1
can you get a letterman jacket as a freshman?,1
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,0
How many sonnets did Shakespeare write ?,0
is the queen and padme the same person?,1
What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?,0
How do you get a girl to have sex with you ?,0
How far do you have to run if you hit a home run ?,0
"What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?",0
What is the main ingredient of yogurt ?,0
can some fish live in both saltwater and freshwater?,1
What are Arnold Palmer 's fans called ?,0
What nationality was Jackson Pollock ?,0
does f a cup winner qualify for champions league?,1
Which police department made the all-time biggest cocaine bust in Ventura County ?,0
How come light bulbs go out ?,0
What is a green bog ?,0
is lemon juice from concentrate the same as real lemon juice?,1
is hawaii and alaska part of the united states?,1
What is the name of the firm that makes Spumante ?,0
Where did Woodstock take place ?,0
How many Canadians emmigrate each year ?,0
"What bay sparkles next to Miami , Florida ?",0
will there be a 3rd series of 800 words?,1
How many innings are there in a regulation softball game ?,0
does a sacrifice count as an at bat?,1
can you play doki doki literature club on ps4?,1
can you jump off the golden gate bridge and live?,1
What mountain range extends from the Gulf of St. Lawrence to Alabama ?,0
How many calories are there in a Big Mac ?,0
did back to the future win an oscar?,1
Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?,0
When was the slinky invented ?,0
What excuse did the NATO people give for hitting the Chinese embassy ?,0
are the secretary of the treasury and the us treasurer the same?,1
"Who was the first American poet to win the Nobel Prize for literature , in 1948 ?",0
does barnes and noble still make the nook?,1
is 38 special and 38 s&w the same?,1
When was `` the Great Depression '' ?,0
What does Las Vegas mean ?,0
Who directed `` Jaws '' ?,0
would hydrogen chloride be a gas at room temperature?,1
Who was the star of Leave It to Beaver ?,0
is santa ana airport same as john wayne?,1
Which two inventors invented Post-its ?,0
Who was William Henry Harrison ?,0
is there going to be another season of star vs the forces of evil?,1
does maurice die in beauty and the beast?,1
What 's the farthest planet from the sun ?,0
is weight always equal to the normal force?,1
What direction do most baseball pitchers pitch toward ?,0
"What actor starred in 1980 's Blue Lagoon , 1982 's The Pirate Movie and 1983 's A Night in Heaven ?",0
is it legal to carry a baton in ontario?,1
is the golden state warriors from san francisco?,1
did hurricane audrey create a recorded storm surge?,1
are goats and sheep in the same family?,1
What state did Helen Keller call home ?,0
is an oz the same as a fluid oz?,1
What is amezaiku ?,0
How many CDs has Garth Brooks sold ?,0
How many Russians have landed on the moon ?,0
is pak choy and bok choy the same?,1
What does JESSICA mean ?,0
What is a wart ?,0
do both feet leave the ground when running?,1
has any team comeback from down 3-0?,1
will there be a season 5 of shield?,1
the darpanet or arpanet hardware is still in place today?,1
can you buy beer at sheetz in pa?,1
"What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?",0
is victoria day a holiday in the usa?,1
Who invented the horoscope ?,0
"What 1942 espionage movie reunited director John Huston with Maltese Falconers Humphrey Bogart , Mary Astor , and Sidney Greenstreet ?",0
do cats have scent glands on their paws?,1
What animal 's tail is called a brush ?,0
What is the term for a group of geese ?,0
are horses donkeys and zebras the same species?,1
is there such thing as an alligator snapping turtle?,1
What does laser stand for ?,0
"What is the longest chemical name , consisting of 35 letters ?",0
What are the four natural aids used in riding a horse ?,0
How can I find online spelling ?,0
How long does a pig 's orgasm last ?,0
is the magna carta the english bill of rights?,1
How did Super President gain his powers on the animated series ?,0
What kind of business is 7-Eleven ?,0
is there such a thing as salt poisoning?,1
does tequila have a worm in the bottle?,1
What do goldfish lose if kept in dimly-lit or running water ?,0
What was `` America 's recessed-filter cigarette '' ?,0
will there be a 5th series of rake?,1
can you get a restraining order against your landlord?,1
are brussels sprouts part of the cabbage family?,1
are cheetahs the fastest animal in the world?,1
What does the Georgetown `` Hoya '' mean ?,0
do treaties have to comply with the constitution?,1
What is artificial intelligence ?,0
When was China 's first nuclear test ?,0
does a rhombus always have four equal sides?,1
Who portrayed Dracula in Hammer Studios ' films ?,0
What is Boston Kreme ?,0
is there an official language for the united states?,1
is coal an example of a renewable resource?,1
How many fingers are used to draw a bow ?,0
was the shining filmed at the stanley hotel in estes park?,1
What are the major companies that are part of Dow Jones ?,0
is there a sequel to journey 2 the mysterious island?,1
is the movie into the wild a true story?,1
What are fingernails made of ?,0
are there still bounty hunters in the us?,1
When is the Sun closest to the Earth ?,0
"What President served for five years , six months and 2 days ?",0
are there red light cameras for left turns?,1
What are tourist attractions in Reims ?,0
is sam's club and costco the same company?,1
is a teratoma the same as a dermoid cyst?,1
do u need a licence for an air rifle in uk?,1
does bury st edmunds have a train station?,1
can we use nuclear power to propel spaceships?,1
do you have to pay for hd radio?,1
What is chronic constipation a symptom of ?,0
is the tour de france route always the same?,1
is letters to god based on a true story?,1
Why was the zipper invented ?,0
is all of ireland in the same time zone?,1
does the australian prime minister have a plane?,1
What effect does LSD have on the brain ?,0
is hostiles the movie based on a true story?,1
Why does a candle need a wick ?,0
are all sides of an octagon the same size?,1
has the us open ever been won over par?,1
What is a heuristic ?,0
Stuart Hamblen is considered to be the first singing cowboy of which medium ?,0
was there a degrassi before degrassi the next generation?,1
is curry village the same as half dome village?,1
What facial feature did Walt Disney sport that none of Disney 's employees is allowed to ?,0
Which type of soda has the greatest amount of caffeine ?,0
is filet mignon part of a t bone steak?,1
What is the snowiest city in the U.S. ?,0
is 4 cycle the same as 4 stroke?,1
Who started the Dominos Pizza chain ?,0
can stainless steel cookware be used on induction cooktops?,1
What two New York Yankee pitchers swapped wives and families ?,0
can a dna polymerase initiate new strand of nucleic acid independently?,1
How do Ouija Boards work ?,0
did russell crowe ever win an academy award?,1
The second most popular sport worldwide is what ?,0
can you have alcohol with your last meal?,1
is the happy birthday song illegal to sing?,1
was nerve gas used in world war 1?,1
is any part of kansas city in kansas?,1
can you drop kick a field goal in nfl?,1
are banks in scotland open on easter monday?,1
are there any dominick's stores still open?,1
have the washington capitals ever made it to the stanley cup?,1
What South African producer had a 1988 profit of $836 million ?,0
is there a word with q but no u?,1
What colors is magenta made of ?,0
Which ear can most people hear better with ?,0
What is the difference between ninjitsu and kung fu ?,0
do you itch with hand foot and mouth?,1
What bottled-up TV character was born in Baghdad ?,0
What is the Amish religion ?,0
What is a cake of soap ?,0
should you defrost a frost free fridge freezer?,1
What is the name of the highest mountain in Africa ?,0
Who was the star witness at the Senate Watergate hearings ?,0
is sockeye salmon the same as red salmon?,1
can 17 year olds be tried as adults?,1
do the al and nl play each other?,1
is the fuller brush company still in business?,1
What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?,0
is there such a thing as certified email?,1
What country has the highest per capita consumption of cheese ?,0
are mayflies and fish flies the same thing?,1
are chess pie and buttermilk pie the same?,1
What Mediterranean island is home to the first Club Med ?,0
is center of gravity and center of mass the same?,1
is northern ireland part of the united kingdom?,1
Why are there olives in martinis ?,0
are there any punters in the hall of fame?,1
What is the abbreviation for Original Equipment Manufacturer ?,0
What is Butterfield 8 in Butterfield 8 ?,0
What does a topophobic actor suffer from ?,0
How many years make up a lustrum ?,0
What U.S. President had brothers-in-law in the Confederate army ?,0
is force majeure same as act of god?,1
Who is the president of Bolivia ?,0
is the handmaid's tale set in the future?,1
What will a compass do in outer space ?,0
What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,0
What is a leper ?,0
Who loved Flash Gordon besides Dale ?,0
is rhode island the smallest state in america?,1
is the word jehovah in the king james bible?,1
Who is buried in the great pyramid of Giza ?,0
How many people die of tuberculosis yearly ?,0
What 's the only color Johnny Cash wears on stage ?,0
What is capitalism according to Max Weber ?,0
can heat energy be converted to electrical energy?,1
was the alliance made between the soviet union and its satellite nations?,1
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",0
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,0
Jackson Pollock is of what nationality ?,0
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?,0
Who owns the St. Louis Rams ?,0
What has been the most common Christian name of U.S. presidents ?,0
Who is behind the name of the Harvey Wallbanger drink ?,0
What is the origin of the name Katie ?,0
What was George Washington afraid of ?,0
Who was the first black golfer to tee off in the Masters ?,0
How many hostages were killed in the Entebbe raid ?,0
is it legal to carry a gun in your car in oregon?,1
How did Bob Marley die ?,0
Who was Whitcomb Judson ?,0
What can be done about snoring ?,0
can it rain if it's below freezing?,1
is there a new season of the arrow?,1
does age have any influence on attentional ability or inattentional blindness?,1
What country is bounded in part by the Indian Ocean and Coral and Tasman seas ?,0
How big is our galaxy in diameter ?,0
is creme de cacao the same as chocolate liqueur?,1
is a caribou the same as an elk?,1
is live with kelly and ryan still on?,1
is the song of songs the same as the song of solomon?,1
Where does most of the marijuana entering the United States come from ?,0
is czech republic a part of the eu?,1
What does camera-ready art mean ?,0
is there a sequel to the guardians of the galaxy?,1
What 's the term for a young fox ?,0
Where did the sport of caber-tossing originate ?,0
is stitch the movie the same as lilo and stitch?,1
How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?,0
What Lewis Carroll book introduced Humpty Dumpty to the world ?,0
has panama ever made it to the world cup?,1
What famous singing cowboy owns the California Angels baseball team ?,0
How did former WWF wrestler Rick Rude die ?,0
is mother's day always the second sunday of may?,1
is unc chapel hill a liberal arts school?,1
is 1 pound the same as 1 dollar?,1
do i start with season 1 of black mirror?,1
What kind of habitat does the scorpion live in ?,0
does the clery act apply to high schools?,1
What does the name Shawn mean ?,0
was season 14 the end of greys anatomy?,1
What four-legged creature did a Cornell University study say would make man 's best companion in space ?,0
What is the lens behind the iris in the eye called ?,0
What 's the rathaus in Frankfurt ?,0
What are the languages spoken by the natives in Afghanistan ?,0
What are the five most expensive cities in the world ?,0
What was Connecticut 's first constitution called ?,0
is any part of the yukon in alaska?,1
On which Hawaiian island is Pearl Harbor ?,0
What are the Benelux countries ?,0
Where is Microsoft 's corporate headquarters located ?,0
What color are seven of every 10 houses in the U.S. ?,0
is there a sequel to the host book?,1
What is the population of Japan ?,0
What U.S. state comes last in an alphabetical list ?,0
is it illegal to kill a slow worm?,1
is the garden of gethsemane the same as the mount of olives?,1
How big is a baby bald eagle ?,0
How many islands make up Antigua ?,0
was columbia the first space shuttle to fly into space?,1
What do you call a book of quotes ?,0
is blackhawk and central city the same place?,1
What 's the second-biggest-selling magazine in America ?,0
What was Paul Bunyan 's ox 's name ?,0
How many blacks served in the Vietnam War,0
Where was George Washington born ?,0
is the world cup trophy kept by the winning team?,1
What is the starting salary for beginning lawyers ?,0
What does storm wave mean in Japanese ?,0
How much did Alaska cost when bought from Russia ?,0
if a + bi is a complex zero of a polynomial with real coefficients then so is its a − bi?,1
are the queen of hearts and the red queen the same person?,1
is tom and jerry in the public domain?,1
are cocoa beans and coffee beans the same thing?,1
can one be willfully ignorant of the law?,1
What is osmosis ?,0
does ozzy sing the theme song for dog the bounty hunter?,1
How fast do cheetahs run ?,0
are the channel islands part of great britain?,1
is the united states in world cup this year?,1
What are the top ten all-time money making NFL teams ?,0
What is the gestation period for human pregnancies ?,0
menopause is considered the cessation or end of ovulation?,1
What President became Chief Justice after his presidency ?,0
is high society a remake of the philadelphia story?,1
When did Amtrak begin operations ?,0
is the movie mighty joe young a true story?,1
What effect does a prism have on light ?,0
does the winner of the champions league automatically qualify?,1
What is the meaning of the name Ella ?,0
What is the Islamic counterpart to the Red Cross ?,0
does the table of contents count as page 1?,1
How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip ?,0
What country 's people are the top television watchers ?,0
Who was the 1st U.S. President ?,0
can the xbox 1 play xbox 360 games?,1
are the rams and chargers going to share a stadium?,1
What cigarette is `` a whole new world '' ?,0
are red pandas part of the raccoon family?,1
do peter parker and mary jane get married?,1
do new zealand and australia have the same flag?,1
is lemon juice the same as citric acid?,1
Which city in Canada is the least-populated ?,0
did liverpool used to be part of wales?,1
is the us a part of the eu?,1
is there a end credit scene in avengers infity war?,1
is there going to be a piranha 2?,1
is puerto rico a united states of america state?,1
is interphase the longest stage of the cell cycle?,1
has there ever been a miss usa from nebraska?,1
does people's republic of china include hong kong?,1
does france have a president and a prime minister?,1
What was the effect of the Yalta Conference ?,0
What 's approaching when a cyclist shouts : `` Oil '' ?,0
"What happened on January 15 , 1969 ?",0
How many muscles does an oyster have ?,0
are the marines a division of the navy?,1
Who 's won the most Oscars for costume design ?,0
are there any words to the spanish national anthem?,1
What made the short-lived Star Hawks strip so unique ?,0
Who was the second man to walk on the moon ?,0
is the english channel part of the north sea?,1
What is the difference between a median and a mean ?,0
are the smoky mountains and the appalachian mountains the same?,1
How many different kinds of ice cream are there ?,0
How do I know if I 'm jealous of someone ?,0
When was Christ born ?,0
Who is the founder of Scientology ?,0
is there a 50 shades of grey 3?,1
can you use the 5th amendment in court?,1
is the spleen the same as the pancreas?,1
What age followed the Bronze Age ?,0
is there going to be a season 8 of rules of engagement?,1
What 's the middle name of movie producer Joseph E. Levine ?,0
Who was the first man to return to space ?,0
What is the Kashmir issue ?,0
What is the difference between optical and digital video ?,0
How many characters are in the Chinese alphabet ?,0
was all of me written for his wife?,1
is mother's day considered a national holiday?,1
What ratio of children of ages between two and eleven watch ` The Simpsons ' ?,0
does cost of goods sold include fixed and variable costs?,1
How much money are Dumbo 's ears insured for ?,0
What car was driven in the 199 release of `` Smokey and the Bandit '' ?,0
"In order from the top , the four stripes on a can of Pepsi are what colors ?",0
What is chromatology ?,0
is zelda breath of the wild the last zelda game?,1
is creed a part of the rocky series?,1
What is the name of the country which Hitler ruled ?,0
is citric acid a product of the citric acid cycle?,1
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,0
did dan stevens sing in beauty and the beast 2017?,1
What does Venus Retrograde mean ?,0
is a pension fund a collective investment scheme?,1
does virgil's root beer have alcohol in it?,1
did michael jackson wrote the way you make me feel?,1
What is the largest city in the world ?,0
are gestational sac and yolk sac the same?,1
Whose image is alleged to be on The Shroud of Turin ?,0
What father and son won the Medal of Honor ?,0
is the us playing in the workd cup?,1
"What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''",0
is solid snake and big boss the same person?,1
How did ` stat ' come to be used as an expression for quickly ?,0
can the president of the united states declare war?,1
Where can I find full written draft of CTBT ?,0
is jurassic world set on the same island?,1
Why do we have to go to school ?,0
is henry still a member of super junior?,1
Who seized power from Milton Obote in 1971 ?,0
did henry die in once upon a time?,1
is it compulsory to perform jury duty if called upon?,1
is tiananmen square the largest square in the world?,1
What is the origin of the peace symbol ?,0
is brussels zuid the same as brussels midi?,1
is tedy bruschi in the hall of fame?,1
can you use chlorine in a saltwater pool?,1
do male and female emperor penguins look different?,1
What was the Vietnam War ?,0
What U.S. state has the lowest highest elevation at 6 feet ?,0
How much folic acid should a pregnant woman get each day ?,0
is there a sequel to maze runner death cure?,1
"What is the all-time stock high of Apple Computer , and where can I find this information ?",0
is fantastic four part of marvel cinematic universe?,1
is the vice president president of the senate?,1
is market cap the total value of a company?,1
Where is one 's corpus callosum found ?,0
Who 's the twin brother of the Greek goddess Artemis ?,0
What U.S. state lived under six flags ?,0
Who was Shakespeare 's Moorish general ?,0
has any team won the superbowl in their own stadium?,1
is a flat white the same as a latte?,1
was the movie dunkirk based on a book?,1
What was the `` Dead Man 's Hand '' ?,0
does damon die from the werewolf bite in season 2?,1
what season of quantico is on tv now?,1
What is the English translation for the word `` caliente '' ?,0
What did Aaron Hass write ?,0
can a 3 way bulb work in any lamp?,1
is the schwarzschild radius the same as the event horizon?,1
Who has more DNA - a man or a woman ?,0
does the british royal family have a yacht?,1
are you allowed to own guns in england?,1
are id cards still valid in the uk?,1
three billboards outside ebbing missouri is a real story?,1
is it against the law to not have auto insurance?,1
What was the name of the director of the movie `` Jaws '' ?,0
What is the origin of the word ` posh ' ?,0
What currents affect the area of the Shetland Islands and Orkney Islands in the North Sea ?,0
is it illegal to count cards at a casino?,1
Who portrayed portly criminologist Carl Hyatt on Checkmate ?,0
is movie nell based on a true story?,1
is the grand canyon the second largest canyon in the world?,1
do gameboy advance games work on gameboy color?,1
a madrigal is a renaissance secular composition for four or five voices?,1
can a green card be used as an id?,1
What would happen to Canada if Quebec separated ?,0
Who was President of Afghanistan in 1994 ?,0
can you have a tie game in baseball?,1
is war of the world a horror movie?,1
"What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?",0
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,0
How many people are taller than 7 feet ?,0
When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?,0
you can tell a lot about a person by how they treat their waiter?,1
has a democrat ever won the electoral college but not the popular vote?,1
How can SQL queries be improved ?,0
Name Dick Tracy 's two children .,0
is a surveyor the same as an architect?,1
What are the top boy names in the U.S. ?,0
Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?,0
What were the ceremony traditions like during the Elizabethian times ?,0
is there a us naval base in japan?,1
does the us mint make 500 dollar bills?,1
is square d and schneider electric the same company?,1
did mexico qualify for the world cup 2018?,1
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,0
What is the chemical reactivity of helium ?,0
is nos for cars the same as laughing gas?,1
When were camcorders introduced in Malaysia ?,0
How many disks does each player have in a four-handed game of Crokinole ?,0
What animal has killed the most people ?,0
did the usa soccer team qualify for the world cup?,1
was the wreck of the andrea gail found?,1
Who directed the first Woody Woodpecker cartoon ?,0
What was the backup singing group for Roy Rogers ?,0
What is the Lost Colony ?,0
What is the Internet2 ?,0
were croatia ever in a world cup final?,1
How many cities are there in Utah ?,0
has anyone ever hit 2 grand slams in one game?,1
can twins be born from two different fathers?,1
was family matters filmed in front of a live audience?,1
is the inside of a lava lamp toxic?,1
What season does a hiemal activity normally take place in ?,0
is xbox 360 and xbox one cross platform?,1
the number of valence electrons in an atom of an element is equal to the group number?,1
What is the Taj Majal made of ?,0
did the first hot air balloon fly successfully?,1
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?,0
is fedex part of the us postal service?,1
What is hypnotherapy ?,0
is medicare for all the same as single payer?,1
What does seccession mean ?,0
can a country have both a president and a prime minister?,1
is chitty chitty bang bang just a story?,1
is a ferret and a weasel the same thing?,1
What is swap math ?,0
Which former Ku Klux Klan member won an elected office in the U.S. ?,0
is season 7 the final season of new girl?,1
Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?,0
is the us a member of the international court of justice?,1
do texas state troopers have to wear hats?,1
What kind of sport is often associated with hooligans ?,0
do games from xbox 360 work on xbox one?,1
How many claws has a lobster called a pistol lost ?,0
What is a fear of being alone ?,0
was gone with the wind made in black and white?,1
What African capital is named for a U.S. president ?,0
Where is Los Vegas ?,0
is dead sea the same as red sea?,1
does a self portrait have to be of you?,1
Who was Gerald Ford 's vice president ?,0
Where can I find the history of the Hungarian language ?,0
does a square matrix always have an inverse?,1
"What is the origin of the word , JJ .",0
How many colors are there in the spectrum ?,0
is miranda filmed in front of a live audience?,1
is tokyo skytree is the tallest tower in the world?,1
will there be a second season of fairy tail?,1
How many hands does Bjorn Borg use when hitting his forehand ?,0
What country offered Albert Einstein its presidency in 1952 ?,0
oedipus rex and oedipus the king the same story?,1
does new zealand have a bill of rights?,1
can the president suggest new laws to congress?,1
How does a chick breathe inside an egg ?,0
are holland america and carnival owned by the same company?,1
can mathematics navigation and physics help a sailor?,1
will the durells in corfu have a season 3?,1
is it legal to grow tobacco in india?,1
is the grand floridian modeled after the hotel del coronado?,1
can you legally own a firearm in the uk?,1
What Mexican leader was shot dead in 1923 ?,0
Which city did Christian Crusaders fight to recapture from the Muslims ?,0
is it possible to drive from alaska to chile?,1
What is Larry King 's job ?,0
What is the term that describes a word where only one usage has been recorded in all literature ?,0
is a study bible the same as a regular bible?,1
What does the name Melissa mean ?,0
can you still buy a sears kit home?,1
are all the game of thrones books written?,1
can you eat the rind on blue stilton cheese?,1
Who was Ben Casey 's boss ?,0
is there a new season of the killing?,1
does the us president have to be a natural born citizen?,1
What 's the name of the Tampa newspaper ?,0
What is the name of a language spoken by the Sioux ?,0
How much will the California be in the year 2000 ?,0
does jackson become a werewolf in season 1?,1
What character narrates Treasure Island ?,0
