question,label
is there a difference between shaken and stirred?,1
is the spanish royal family related to the british royal family?,1
What contributed to the Arabian oryx rise from extinct to vulnerable?,0
is kylo ren han solo and leia's son?,1
what is raster wiki?,0
do i need front license plate in ontario?,1
What type of idea did he reject which was focused on facets of humanism?,0
In which empire did many Hindus become Sikhs?,0
is the base of an isosceles triangle always the longest side?,1
When is clopidogrel removed?,0
Where Is Monica Lewinsky Today?,0
When did the Russian Empire take over Central Asia?,0
How many branches make up the Portuguese armed forces?,0
Until when did the King of Portugal remain in Brazil?,0
is centroid the same as center of gravity?,1
does the president have the power to remove a supreme court justice from office?,1
What issue is raised by other factors in Paragraph 13?,0
did the dad die in the good dinosaur?,1
How many years was Knute Rockne head coach at Notre Dame?,0
is there going to be a season 5 of bates motel?,1
who is on the quarter?,0
What is the disappearance of matter linked to?,0
Which side of the island does the Princess Juliana International Airport lie on Saint Maarten?,0
do they still make king of the hill?,1
is the movie hart's war a true story?,1
Who did benevolent believers in humanism turn to for ideas about the philosophy?,0
was collectivisation part of the five year plans?,1
Who was the inaugural president of the St. Luke Penny Savings Bank?,0
How many of the world's tankers do Greek companies punish?,0
"The author of ""The Grapes of Wrath"" is?",0
How often does the cycle of rising sea levels repeat?,0
What is the abbreviation for a form of credit insurance called credit default swaps?,0
is a professional degree higher than a phd?,1
onflict is defined as interpersonal opposition based on individual dislike or disagreement?,1
"Under the Licchavi dynasty, what name was typically used to refer to Yengal?",0
is texas the largest state in the us?,1
What paradox did Sheptycki point out?,0
do the dogs die in where the red fern grows 2?,1
what is a high energy lithium battery?,0
What was Robert Michel's role as minority leader?,0
Why has the supposed size of the 'South Bronx' grown?,0
is glory road based on a true story?,1
are australia and new zealand power plug the same?,1
When was 'Preventive Police' published?,0
What is the longest uninterrupted border within the European Union?,0
is ejection fraction the same as stroke volume?,1
is there going to be another series of shakespeare and hathaway?,1
diplomatic immunity for consular officers is not absolute quizlet?,1
the folk opera porgy and bess takes place in chicago?,1
"The famous novel ""To Kill a Mockingbird"" was written by?",0
is there a bergdorf goodman in los angeles?,1
Who was the U.S. Treasury Secretary dealing with the aftermath of the financial crisis of 2007?,0
What is a kabob?,0
Who built Lahore Fort?,0
What are some things the style and role of the White House is influenced by?,0
do you have to have a return address on an envelope?,1
has jack black seen the school of rock musical?,1
The highest mountain in Africa is known as?,0
The highest mountain in South America is known as?,0
What military unit was sent from outside of Arkansas to oversee desegregation?,0
did mariah carey wrote all i want for christmas?,1
In which year did Brazel become independent?,0
do you pay both ways on m6 toll?,1
what is UT testing?,0
What does the treaty possess that others lack?,0
is saigon the same as ho chi minh city?,1
true or false anaphylaxis generally only affects the skin and eyes?,1
can you shoot a gun without a license?,1
does brenda come back to beverly hills 90210?,1
What general species of animal was the marine reserve designed to protect?,0
What are CMBS?,0
have the new york jets ever won a superbowl?,1
What was widespread before prehistoric species existed?,0
can you play ps1 and ps2 games on a ps3?,1
How many districts is the continental Portugal divided into?,0
What incursion marked the end of Oligocene?,0
What did missionary Muslims build in Punjab?,0
are tomatoes a member of the nightshade family?,1
do states have the power to discriminate against citizens of other states?,1
is low conductivity used to tell metals from nonmetals?,1
does naomi get her money back from guru?,1
does the world cup host country automatically qualify?,1
What do virtually no culture techniques rely on at some point?,0
is there such thing as an alligator snapping turtle?,1
is there an animal that can breathe air and water?,1
do jim and pam ever get together on the office?,1
does vice president have to be born in us?,1
are all boston terriers born by c section?,1
Whose hands should elders leave allegations of sexual abuse in when the accused person denies wrongdoing?,0
has tampa florida ever had a direct hit from a hurricane?,1
is oprah on every cover of o magazine?,1
Which individual offered land to Father Edward Sorin?,0
When did the U.S. recession that began in December 2007 end?,0
what is the population of qingdao?,0
With whom was Leo Kuper paired in research that focused on 20th century works?,0
where the streets have no name filming location?,0
In what year was the Joan B. Kroc Institute for International Peace Studies founded?,0
What do most people do when a Jehovah's Witness knocks on their door?,0
WHO ARE THE STAKEHOLDERS IN A CHANGE PROCESS?,0
What percent of the Bronx is Puerto Rican?,0
What year was the treaty ratified?,0
do the individual parallel lines in a parallel circuit have different currents flowing through them?,1
What is an acceptable grounds for divorce for a Jehovah Witness?,0
What is not always respected in popular use?,0
"According to MarketWatch, where did Richmond rank among cities for business?",0
"In the 2008 primary, how much of the Bronx vote did Obama get?",0
does puerto rico vote in the us presidential election?,1
What was the record heat spike in Multan?,0
How many students attended the Bronx public and private schools as of 2000?,0
was 100 things to do before high school cancelled?,1
What group fled the invasion of the Mamluk in 885 AD?,0
has a south american country won a world cup in europe?,1
are ernie and bert still on sesame street?,1
What levels rose in the atmosphere prior to the ice age?,0
how big is auburndale florida?,0
What countries have expressed no interest in Greece's oil and gas exploration?,0
What is the conviction that Jehovah's Witness leaders dispense absolute truth?,0
does the supreme court have the power to issue a writ of mandamus?,1
are all presidents buried in the same place?,1
Which religious organizations run private schools in the Bronx?,0
Why did God want to act through Afonso?,0
What tends to view development from a positive perspective?,0
is it bad to bite the skin off your fingers?,1
is dna replication part of the central dogma?,1
was night at the museum filmed at the field museum?,1
is wales a part of the united kingdom?,1
can a queen act like a knight in chess?,1
What other financial instruments had significant defaults and losses as a result of the crisis expanding from housing to other parts of the economy?,0
has tom hanks ever won an academy award?,1
is fear the walking dead related to walking dead?,1
What percentage of the universe are black holes?,0
How far is St. Bart's from Anguilla?,0
what is dmitri mendeleev 4?,0
What did Pombal's enlightenment promote at the expense of individual liberty?,0
Where is the national horse and cattle show held?,0
who has won the most grammys?,0
What financial innovation allows investment banks and hedge banks to make large wagers?,0
is the united states in world cup this year?,1
the gametophyte for seed plants is completely independent of the sporophyte stage?,1
when did they show cartoons in movie theaters?,0
will there be a greys anatomy season 14?,1
how many oxygen and nitrogen in nitrate ?,0
is the grand floridian modeled after the hotel del coronado?,1
What was one of the major changes that occurred in 1975?,0
is the united states post office a government entity?,1
Where does the public usually organize town meetings?,0
is there a movie called category 7 end of the world?,1
Which two named leads only have to be above 1 mm to be counted?,0
any million dollar winners on who wants to be a millionaire?,1
"Along with Short Pump, what comprises the far part of the West End?",0
can you have dual citizenship in us and haiti?,1
will there be a season 4 of legends of tomorrow?,1
is monday 28 may a holiday in usa?,1
will there be a marvel runaways season 2?,1
where sophia loren lives in italy?,0
who starred in the drama emergency?,0
is disney world building a star wars land?,1
By which language was the Astur-Leonese replaced?,0
Which congregation is in charge of the Old College at Notre Dame?,0
can you have twins by two different guys?,1
can 17 year olds be tried as adults?,1
What do patients have the right to refuse?,0
what does a silver dollar 1873 coin look like?,0
who makes blackberry?,0
What type of terrestrial animals are found from the Triassic period?,0
what kind of dog is hooch in turner and hooch?,0
What does the title of elder not signify?,0
What was Eisenhower's position on the use of nuclear weapons against Japan?,0
Where was 'Preventive Police' published?,0
What group was Gephardt successful in wooing that helped Regan with many policy successes?,0
is metro last light a sequel to metro 2033?,1
is there a 50 shades of grey 3?,1
can you drink on the street in france?,1
does derek shepherd get fired in season 6?,1
What month was the hottest ever recorded?,0
does stella die in the one and only ivan?,1
is bad moms 2 the same as bad moms christmas?,1
was hawaii part of the us during pearl harbor?,1
is it possible for twins to have separate fathers?,1
Who controled the Tajikistan portion of Russian Trukestan?,0
is it illegal to leave a crime scene?,1
What kind of affairs can shoots be?,0
"Along with Israel, what countries' armies invaded Egypt in 1956?",0
1914 would mark the end of a 2520 year period known as what?,0
what are the different types of cross country skiing?,0
In what time did deer stalking become popular?,0
is the emergency brake and parking brake the same thing?,1
who sang cool jerk?,0
can your hair turn from blonde to brown?,1
is the witcher 3 based on a book?,1
 What can be credited for the changes in the definition of humanism? ,0
How many acres has the sale of Federal Duck Stamps helped to purchase or lease since 1934?,0
How did Aristotle elevate matter?,0
is ray guy in the hall of fame?,1
What protected species is a common sight along the beaches of St. Barts?,0
Whose property does the body of any wild animal killed or wounded become?,0
were the creators of puma and adidas brothers?,1
Which polling met many key OSCE commitments?,0
When Is Passover Over?,0
is chitty chitty bang bang just a story?,1
in 2007 what former case did the Euopean Court of Human Rights draw onto further refine qualifiers of CPPCG?,0
is it legal to own a gun in south africa?,1
What was once considered a varmint but is now protected?,0
are there supposed to be subtitles in dances with wolves?,1
is the flying pig marathon a boston qualifier?,1
what was Coco Chanel 's real first name ?,0
are there flying squirrels in new york state?,1
are england scotland wales and northern ireland separate countries?,1
Which group convened officially for the first time in 1946?,0
Who suggested the Bose-Einstein theory?,0
are there any original members of the little river band?,1
does michael scott die at the end of the office?,1
is the da vinci code and inferno connected?,1
"Relative to the size of its economy, what country's banking collapse was the largest experienced by any country in economic history?",0
can you be under 18 and get a tattoo?,1
what cable company carry comcast sportsnet?,0
did one direction tour with big time rush?,1
has there ever been a hurricane named ginger?,1
What office was held by the inhabitant of the John Marshall House?,0
How many teams in each season do the Fighting Irish commit to play against ACC opponents?,0
From what old Germanic word is Alenquer originate?,0
is a d+ a passing grade in middle school?,1
What is supposed to be the last resort for police?,0
is forever my girl a nicholas sparks movie?,1
what is the federal death tax?,0
How are many minor infectious diseases diagnosed illegally?,0
What institute at Notre Dame studies  the reasons for violent conflict?,0
can 18 year olds drink with parents in wisconsin?,1
can a us president run again after serving two terms?,1
is it illegal to be a stolen valor?,1
does the us have a fifa soccer team?,1
what do UA 's detect?,0
does the whole world use the gregorian calendar?,1
What is NSTEACS an abbreviation for?,0
do jim and pam get together on the office?,1
can you get round ligament pain not pregnant?,1
is king of the hill still making new episodes?,1
What was the criticism of Humanism made by magicians of the time?,0
What do tented camps benefit from?,0
What is more predictive of coronary ischemia for women?,0
is india there in 2018 fifa world cup?,1
is waterloo and city line open on sunday?,1
can you drink at 18 in the us?,1
do you have to be a citizen of a country to play in the world cup?,1
is there a sequel to the amazing spider man?,1
can you play an xbox game on xbox one?,1
can a man legally change his last name?,1
does the queen have the power to pardon?,1
in peer to peer network each computer runs both client and server software?,1
What do lobbyists see themselves as?,0
is a check valve the same as a backflow preventer?,1
can you move your king 2 spaces in chess?,1
What happened to Powers in the Soviet Union?,0
did the office come before parks and rec?,1
is paraffin oil and mineral oil the same thing?,1
is 44 special the same as 44 mag?,1
is there a white castle restaurant in california?,1
who is girl picture on album Rank The Smiths?,0
How many regional health administrations exist in Portugal?,0
did they actually go to hawaii in everything everything?,1
The currency used in Qatar is?,0
What is the name of the late Major League old professor?,0
can red eared sliders live in the wild?,1
"Between 1916 and 1959, which population grew to 13%?",0
does a macbook air have an ethernet port?,1
What were the Republicans fighting for in 1877 and 1879?,0
The national flower of Mexico is known as?,0
is there an airport in ras al khaimah?,1
What single type of rock formed Greenstone belts?,0
Who was the only pope who took part in quiet hunting?,0
What does the AAA's current Statment of Professional Responsibility no longer say?,0
can you get cruise control on a manual car?,1
what age group is generation x?,0
does a carbureted engine have a fuel pump?,1
is pokemon let's go a main series game?,1
was the battle of fort sumter the first battle?,1
is there more than one airport in birmingham?,1
What perspectives have been historically regarded as valid?,0
"When was Venice, Italy founded?",0
have the dallas mavericks ever won a championship?,1
is quicken loans and rocket mortgage the same?,1
do you use your vocal cords when you whisper?,1
have any uk prime ministers died in office?,1
"what is the meaning behind the song Moody 's , Im In the Mood ?",0
A ceasefire was reached between Rider and opposition parties in what year?,0
can you get the channel w on freeview?,1
does the mail run on memorial day weekend?,1
What do atoms form?,0
did over the garden wall win an emmy?,1
What did 'The Catered Affair' explore?,0
can substances and mixtures be separated by physical means?,1
is the first round of nhl playoffs best of 5?,1
is panera bread the same as st louis bread company?,1
is the thalamus part of the basal ganglia?,1
can the queen move like the horse in chess?,1
equlibrium is established in a reversible chemical reaction when the reactants and product are equal?,1
do professional soccer players play in the olympics?,1
Who felt that the further examination and knowledge of studies in the arena of humanism could limit art?,0
What couldn't Eisenhower move as a result of his stroke?,0
does north carolina get cold in the winter?,1
what is a magnolias kingdom ?,0
What year did General Sheridan approach Congress about killing bison?,0
are they coming out with another underworld movie?,1
can i call an 866 number from canada?,1
is one eye always stronger than the other?,1
Who was one of the Board of Directors for the Watch Tower Society in 1917?,0
is aarons and rent a center the same company?,1
is the art institute of pittsburgh an accredited school?,1
how tennessee became a state?,0
who plays carly on drake and josh?,0
was family matters filmed in front of a live audience?,1
is the film hoosiers based on a true story?,1
is birth record the same as birth certificate?,1
was finland a part of the soviet union?,1
does a penalty shootout count as a win?,1
what is the name of beowulf 's king?,0
"How many regular meetings does each Kingdom Hall have during the Jehovah's Witnesses annual three-day ""regional convention""?",0
In 2015 Romania will send more what to Tajikistan?,0
Which entity runs the Bronx's public noncharter schools?,0
do double barrelled names have to be hyphenated?,1
what is a registered agent for an llc?,0
What years did hunting decline?,0
is it possible to have dual citizenship in india?,1
For what reason did Prime Minister Passos Coelho justify cutting 30000 jobs?,0
Why has the scimitar-horned oryx make a comeback?,0
How many Members can the House Office Building Commission name to serve as Private Calendar objectors?,0
does having a baby in australia give you citizenship?,1
WHAT MOVIE HAD MICKEY GILLEY 'S SONG `` I WAS BORN A DREAMER '' IN IT ?,0
are you allowed beards in the british army?,1
who killed julius caesar?,0
are there great white sharks in atlantic ocean?,1
does the cat in the hat have a name?,1
What profession is Ronald Lawson?,0
is there still an east and west germany?,1
is the incredible hulk a sequel to hulk?,1
cohesion tension theory of water transport in plants?,1
is a parish the same as a county?,1
did harry potter die in deathly hallows part 2?,1
how old was arnold in terminator 3?,0
What color are conch shells?,0
What couldn't replace the Virgin Mary on any altars?,0
"how far is Reevesville , SC ?",0
How similar is Western Armenian to Eastern Armenian dialect?,0
have any rugby players played in the nfl?,1
is there an end scene in advengers infinity war?,1
How many hectares in size is Kathmandu's ward 26?,0
do good samaritan laws protect those who help at an accident?,1
when Harry met Sally case?,0
What European country did Bhimsen Thapa oppose?,0
is the cash for clunkers program still active?,1
What type of anthropology commitment is noticing and documenting genocide?,0
What Muslim conquered Punjab?,0
when barack obama was born?,0
is sam still lucifer in supernatural season 6?,1
does anyone find out that dan killed keith?,1
can a pawn take a piece in front of it?,1
What currency does Portugal use?,0
does the united states recognize kosovo as a country?,1
is there an airport in myrtle beach sc?,1
do you have to live in america to be on americas got talent?,1
can you serve alcohol at 17 in texas?,1
The inventor of the theory of evolution is?,0
is season 8 the last of game of thrones?,1
is a vidalia onion the same as a sweet onion?,1
what do people usually give up for lent?,0
What might have encouraged landlords to abandon or destroy buildings?,0
What kind of music does Malika Pukhraj perform?,0
originally presidential candidates were selected by party caucuses in congress?,1
is a paralegal the same as an attorney?,1
What is the name of one of their vegetables?,0
is there a sequel to saturday night fever?,1
What kind of crabs besides hermit crabs are common on the beach in St. Barts?,0
The primary gas used in natural gas is?,0
When was there more antimatter than matter?,0
is greenland on the continent of north america?,1
What former case did the European Court of Human Rights draw on in 2002 to further refine qualifiers of genocide?,0
how does a dredge work ?,0
has every team in the nfl won a superbowl?,1
What are the primary components of globalization that affect how the practice of medicine takes place in the U.S. ?,0
What was Eisenhower's title after Germany's surrender?,0
When was ground broke on the Eddy Street Commons Project of Notre Dame?,0
is playa del carmen on the gulf of mexico?,1
Who does Melissa Checker have a relationship with?,0
The currency used in Australia is called?,0
Who does the Armenian Evangelical Church recognize?,0
What does the severity of a disease resulting from a pathogen depend on?,0
do lungfish have bones in fins or feet?,1
is daryl dixon in the comics of walking dead?,1
is there a test to get into law school?,1
What Protestant religion has allowed that some of their predictions may not come to pass?,0
did michael scott die at the end of the office?,1
does every player get a super bowl ring?,1
was the secret life of walter mitty filmed in iceland?,1
is there going to be another season of greys anotomy?,1
did france get alsace lorraine back after ww1?,1
is the show taboo based on a true story?,1
is lex luthor a good guy in smallville?,1
"where is shropshire , uk?",0
What was the title of Eisenhower's memoir?,0
can the giants play the jets in the super bowl?,1
Where was the coconut palm brought to St. Barts from?,0
During what time period was the Archean era?,0
What percentage of the population in Montana are Native peoples?,0
is a dog's purpose a disney movie?,1
was czechoslovakia part of the league of nations?,1
What affects overall health status?,0
"When did anthropologists stop looking for cultures far away and instead began to ""look across the tracks""?",0
how did the new york red bulls started in the mls?,0
are doc martens still made in the uk?,1
does a run in gin rummy have to be the same suit?,1
is the last of us remastered different from the original?,1
can you be given a police caution without being arrested?,1
is it the same cast in mama mia 2?,1
are tui and thomas cook the same company?,1
What political organization supported the city council candidacy of A. Carl Prince?,0
was mary watson in the sherlock holmes books?,1
can a pitcher get a hold of his team loses?,1
what car company makes the sunbeam?,0
do toronto blue jays play in a dome?,1
was the statue of liberty on ellis island?,1
What percentage of Richmond was destroyed by fire after the Confederate evacuation?,0
is fifty shades of grey fanfiction of twilight?,1
does whole life insurance have cash surrender value?,1
The primary gas used in scuba diving tanks is?,0
What was the value of loans IndyMac was forced to hold when the secondary mortgage market collapsed in late 2007?,0
is non current assets the same as fixed assets?,1
What has become common for social anthropologists to do since the 1980s?,0
What can antibodies with artificial fluorescence be directed to do? ,0
do you have to be a member at bi mart?,1
can a molecule with nonpolar bonds be polar?,1
does georgia have a stand your ground law?,1
what is puerto rico currency?,0
When has anthropology developed related terms?,0
Prognosis improves after what complication?,0
What is needed to reject a cabinet's policy?,0
what is pitch in climbing?,0
do betta fish only fight other betta fish?,1
is a savings account considered a demand deposit account?,1
What was the criticism of Humanism made by conservatives of the time?,0
is there a minor league baseball team in orlando?,1
has belgium ever won a world cup final?,1
The concept of gravity was formulated by whom?,0
is there a toll both ways on the george washington bridge?,1
what is neo lubrication?,0
does mass increase as you approach the speed of light?,1
does north korea participate in the world cup?,1
what is in the preamble of the constitution?,0
is a joint venture part of a group?,1
Who were the Herculoids?,0
is an inspector calls set in the victorian era?,1
can a king capture a king in chess?,1
is first blood based on a true story?,1
can a game end in a tie in the nfl?,1
The currency used in Italy is called?,0
does finals mvp have to be from winning team?,1
What was the Taragaon Museum prior to being a museum?,0
are elves in lord of the rings immortal?,1
Who takes over as Speaker if the minority party gains control of the house?,0
is your pupil a hole in your eye?,1
are canadian soldiers and mayflies the same thing?,1
can you have a negative handicap in golf?,1
are cooking oil and vegetable oil the same?,1
What area did market hunters come from in the 1880's?,0
If your were unsure of the authenticity of an ancient text how could you verify it?,0
What animal numbers have increased in Botswana?,0
is jp morgan and chase bank the same?,1
can a passport card be used for domestic air travel?,1
What 15th century author associated his works with humanism?,0
is avatar the last airbender a disney movie?,1
is st croix in the us virgin islands?,1
can the king take the king in chess?,1
can there be 2 coo in a company?,1
The highest mountain in Antarctica is known as?,0
How are Russians from Lebanon referred to?,0
is american football and rugby the same thing?,1
"In prosecuting genocide, what must the act be formally acknowledged as?",0
who was in great britain before the anglo-saxons ?,0
was the movie the reef based on a true story?,1
What is a fake tenant of humanism?,0
What country did Eisenhower neglect to assist in their military action in Vietnam?,0
does big ben have a clock on all four sides?,1
has there ever been a perfect game of golf?,1
can you jump off 2 feet in high jump?,1
Who did Waldemar Gurian receive his tutelage under while seeking his doctorate?,0
is 32 auto and 32 acp the same?,1
is marley from marley and me a boy?,1
can looking into the sun make you sneeze?,1
does the dog die in evil dead remake?,1
what episode do they play the second opening in Death note?,0
What is traded on the black market in Delaware?,0
does the president die in white house down?,1
is there going to be a season 4 in the flash?,1
was canada ever part of the british empire?,1
is there such thing as a jack rabbit?,1
In what language is Saint-Barthélemy abbreviate St. Barts?,0
The currency used in Uruguay is?,0
is st patrick's day a scottish holiday?,1
was green acres a spin off of petticoat junction?,1
is a liter the same as a quart?,1
do you need a saddle to ride a horse?,1
are all hershey products made in the usa?,1
is there a male and female mulberry tree?,1
how many men does the american military have in it?,0
who is running for governor in nys 2010?,0
Where did Portuguese originate?,0
What is the state flower for Montana?,0
is the movie the commuter based on a book?,1
can you play xbox games on a xbox one?,1
how do I determine size needed for german world war 2 helmet?,0
Who is the Majority Leader leader of in the House?,0
Who introduced education requirements for US police?,0
are cell membrane and plasma membrane the same?,1
does windows have a built in registry cleaner?,1
does toyota still make a regular cab tacoma?,1
is there red back spiders in new zealand?,1
is california the 8th largest economy in the world?,1
What subfield of anthropology studies mental processes? ,0
is hela odin's daughter in the comics?,1
Who was the first person from Munich to win medals in the olympics?,0
For how many years is the Portugal president elected?,0
have any teams played each other twice in the world cup?,1
does winner of tour championship win fedex cup?,1
What did hunter do with the rest of the bison?,0
where did columbus really land in 1492 ?,0
The deepest point in the Pacific Ocean is called?,0
"The author of ""The Odyssey"" is?",0
what is transcendental wild oats about?,0
fletcher henderson began his musical career with black swan records?,1
The tallest tree in the world is named what?,0
How much money do wealthy tourists spend each year on St. Barthelemy?,0
is the fast and the furious the first one?,1
What political conflicts marked the presidency of William Howard Taft ?,0
can you have a gun in south africa?,1
does prosecco have to be made in italy?,1
did chris sale play in the cape cod league?,1
do you have to follow yellow speed limit signs?,1
When did Rutherford introduce the new name for the Society?,0
can a goalie be a captain in the nhl?,1
What should one do with foods that have been left outside for a long time?,0
How many people of Ukranian ancestry live in Russia?,0
What is the system with nearly equal the importance of traditional commercial banking?,0
What dance style was popular after people of Turkey emigrated to the US?,0
What is the name of the largest freshwater lake in western United States?,0
Which river is near the New York Botanical Gardens?,0
can a judge overturn a jury verdict in a criminal case?,1
What was the name of the material that was destroyed by this group and the opinions of others?,0
do supreme court rulings apply to all states?,1
did they eat frank in fried green tomatoes?,1
does maddie die at the end of everything everything?,1
When did she vote a second time against war?,0
is face off season 13 the last season?,1
What country is the largest stalagmite?,0
Which art museum does Notre Dame administer?,0
How did Peel disorganize police?,0
does sam get lucy back in i am sam?,1
What did the international banks have doubts about Greece's ability to repay?,0
"How was the word ""genocide"" forbidden to be used in an indictment scenario?",0
can you have a president and a monarch?,1
do xbox 360 games work on an xbox one s?,1
what is amoxicillin for ?,0
When is Lincoln Heights new season begin ?,0
Who wotked with Carl Rogers on humanistic phycology?,0
What did Patton do that first caused Eisenhower to reprimand him?,0
The largest desert in Australia is?,0
can i work in the uk if i have indefinite leave to remain?,1
does hodgins and angela get their money back?,1
what is social security card used for?,0
In what city was John Eisenhower born?,0
can you sell horse meat in the uk?,1
can you become a citizen of multiple countries?,1
What does the low virulence of HIV allow victims to do?,0
When was Maharaja Ranjit Singh born?,0
what happened to Mitzi Kapture?,0
Leptons are made up of what?,0
Which ocean does Portugal border?,0
is delhi and new delhi the same thing?,1
was the movie terminal based on a true story?,1
"Along with the U-2 flyovers, what did Eisenhower try to legitimize with the Open Skies Policy?",0
is there a difference between alsatians and german shepherds?,1
do the winners of champions league automatically qualify?,1
is the very first mcdonald's still open?,1
is jimmy anderson the best bowler in the world?,1
China and what other permanent member of the Security Council abstained from the vote on crimes?,0
Who was Luís de Camões?,0
Where did DJ Kool Herc hold parties?,0
Where is Tajikistan located?,0
what is the title of Hobbes main work?,0
is a hnd the same as a degree?,1
is the sarcolemma the same as the endomysium?,1
What is Ajima the deity of?,0
What writer joined Jonassohn in the study of the whole of human history?,0
What type of proteins are undetectable by Immunoassays?,0
has a female ever won a nascar race?,1
is there a talking dead for fear the walking dead?,1
can states take private property for public purposes?,1
is an income statement the same as a profit and loss?,1
is the appendix part of the immune system?,1
what is a mule in coins?,0
are your hips and pelvis the same thing?,1
is wind waker a sequel to ocarina of time?,1
can you go back to trial after a mistrial?,1
was the developing and dredging of dubai creek started in 1920s?,1
is ethyl alcohol and isopropyl alcohol the same?,1
do april and andy get together parks and recreation?,1
Who are the only remaining full-time hunter-gatherers in Africa?,0
can a irrational number be a real number?,1
has the canadian dollar ever been higher than the us dollar?,1
When was the 'Treatise on the Police' abolished?,0
the truth in lending act regulates interest rates and the terms of loans?,1
will there ever be a 500 foot roller coaster?,1
is a green card a valid form of id?,1
who is E from entourage?,0
"In the south of Portugal and on the Guadiana river basin, between what degrees does the average temperature fluctuate?",0
What did this cause when the expelled parties were replaced?,0
What is the main population source of the Portuguese people?,0
When was the minority leader position created? ,0
what race was Thaddeus Stevens?,0
is the cystic fibrosis foundation a non profit?,1
How many national titles were won when Knute Rockne coached at Notre Dame?,0
was the united states in world war 2?,1
does the us navy have any active battleships?,1
are honda cars and motorcycles the same company?,1
is marvel ultimate alliance playable on xbox one?,1
What position was held by James Forrestal?,0
"What is the HSMR percentage for the UAB Medical Center in Birmingham , ALA ?",0
What tourists first brought attention to Jhocchen Tol?,0
does water have a lower index of refraction than air?,1
are tomato puree and tomato paste the same?,1
"The chemical element with the symbol ""Hg"" is known as?",0
is salazar's revenge the last pirates of the caribbean movie?,1
who proposed amendment 27?,0
have the browns ever won a super bowl?,1
what temperature is a salt ice bath?,0
What were the continents of the Cambrian area believed to have formerly been a part of?,0
What did Genghis Khan steal from South Asia?,0
Which city houses the Sihk shrines?,0
What is the Glorious Twelfth in the UK?,0
can you use tin foil to blind bake?,1
do you have to sing live at eurovision?,1
is sign language the same in every country?,1
are there any steel mills left in the us?,1
legal to break out of prison in germany?,1
What did Harff and Gurr further define in terms of outbursts?,0
Which religions were banned in the region?,0
are they making a season seven of once upon a time?,1
can you kill lice with a hair dryer?,1
What kind of shock can cause sudden death?,0
is it possible to have 5 wisdom teeth?,1
is the port of portland a government agency?,1
are custard and ice cream the same thing?,1
What blood thinner is used in ST elevation treatments?,0
is there such a thing as a chlorine bomb?,1
is there such a thing as a white dove?,1
In what state was Camp Meade located?,0
has anyone ever won a million dollars on the show who wants to be a millionaire?,1
is there a volcano in the mojave desert?,1
Who is the leader of the majority leader in House?,0
is chickpea flour and gram flour the same thing?,1
is an american tablespoon the same as uk?,1
In what centuries did the Roman Catholic Church play a role in the reconquest?,0
Other countries had large residential housing bubbles that deflated during what years?,0
What builds upon knowledge from Anthropology?,0
is job termination the same as being fired?,1
Who came up with the concept of the 'new' police?,0
who was the first one to invent medicine?,0
has there ever been a supermajority in congress?,1
What is the rank of a Provincial Minister?,0
is father's day always on the same day?,1
is coast guard a branch of the military?,1
"According to Dulles, why was Diem made president of Vietnam?",0
does the queen of england wear a crown?,1
Who do Watch Tower Society publications claim God has used?,0
How are police never paid?,0
Who was it assumed would win the election of 1948?,0
Where has transnational policing become less important?,0
does miami marlins stadium have a fish tank?,1
does kiss him not me have a second season?,1
do grocery stores in oregon sell hard liquor?,1
What is another name for Broad Street Station?,0
what does it mean if i 'm flat footed ?,0
can you have more than one wife in the united states?,1
7 days to die cross platform pc and xbox?,1
What concern did Hills raise about power imbalances?,0
is the new yorker part of the new york times?,1
is a red bug the same as a chigger?,1
When did the first Yankee Stadium open?,0
is there such a thing as a widow's ring?,1
What did Russia do between 1864-1885?,0
is harry potter sorcerer's stone and philosopher's stone the same?,1
are the great lakes connected to the atlantic ocean?,1
is english the official language in the united states?,1
is there a water crisis in cape town?,1
can a roman catholic take communion in an anglican church?,1
is international studies the same as international relations?,1
how many cubes are in the us ?,0
How many schools have a similar men's basketball record to Notre Dame in terms of wins?,0
is a fixed cost always a sunk cost?,1
is there a train station in newark airport?,1
are the oscars the same as golden globes?,1
what is right to set off payments?,0
is divergent the first book in the series?,1
How much of the Bronx's vote in 1916 did Wilson get?,0
Was was the federal funds rate target lowered to by the Federal Reserve in 2003?,0
is there such a thing as a 10000 bill?,1
Which century was the first writing from?,0
are office depot and staples the same company?,1
are they making a season 6 of the blacklist?,1
what was the crude death rate in 1990 ?,0
is baldur's gate 2 a direct sequel?,1
What company did Ray Kroc own?,0
is the thyroid part of the lymph system?,1
How many people speak Creole French?,0
did the st. louis blues make the stanley cup playoffs?,1
what are the names of the ll divos?,0
is it legal to carry a sgian dubh?,1
"Who were proposed new regulations called ""The Volcker Rule"" named after?",0
The instrument used to measure blood pressure is called?,0
did wimbledon tennis used to be in june?,1
What's on the other side of the East River from the Bronx?,0
Who does Barbara Anderson feel the church's policy regarding sexual abuse protects?,0
Who is compensated based on the volume of client assets they have under management?,0
What did the Republican fight for minority speakership indicate?,0
is there an end scene in infonity war?,1
Where do the officially published membership statistics come from?,0
are they building a new texas rangers stadium?,1
is there such a thing as an eu passport?,1
What does evidence suggest hunting may have been a factor in the extinction of?,0
does scotch have to be made in scotland?,1
is it good to die in pitru paksha?,1
is a sacrifice fly counted as an at bat?,1
